date,county,own,utility,zip
2012.10,San Diego County,5,ZEV,92130
2012.10,San Diego County,5,ZEV,91914
2012.10,Sacramento County,5,ZEV,95816
2012.10,Sacramento County,5,ZEV,95630
2012.10,Sonoma County,5,ZEV,95404
2012.10,Santa Clara County,5,ZEV,95122
2012.10,San Bernardino County,5,PHEV,91737
2012.10,Riverside County,5,PHEV,92530
2012.10,Orange County,5,PHEV,92844
2012.10,Orange County,5,PHEV,92841
2012.10,Orange County,5,PHEV,92708
2012.10,Orange County,5,PHEV,92656
2012.10,Orange County,5,PHEV,92653
2012.10,Orange County,5,PHEV,92649
2012.10,Orange County,5,PHEV,90720
2012.10,Los Angeles County,5,PHEV,91776
2012.10,Los Angeles County,5,PHEV,90807
2012.10,Los Angeles County,5,PHEV,90275
2012.10,Los Angeles County,5,PHEV,90230
2012.10,Los Angeles County,5,PHEV,90210
2012.10,Orange County,5,PHEV,92694
2012.10,Orange County,5,PHEV,92629
2012.10,Los Angeles County,5,PHEV,91605
2012.10,Los Angeles County,5,PHEV,91604
2012.10,Los Angeles County,5,PHEV,90065
2012.10,Los Angeles County,5,PHEV,90046
2012.10,Orange County,5,PHEV,92806
2012.10,San Luis Obispo County,5,PHEV,93420
2012.10,Kern County,5,PHEV,93308
2012.10,Kern County,5,PHEV,93306
2012.10,San Diego County,5,PHEV,92131
2012.10,San Diego County,5,PHEV,92126
2012.10,Sonoma County,5,PHEV,94954
2012.10,Solano County,5,PHEV,94510
2012.10,Santa Clara County,5,PHEV,95138
2012.10,Santa Clara County,5,PHEV,95123
2012.10,Santa Clara County,5,PHEV,95037
2012.10,Contra Costa County,5,PHEV,94582
2012.10,Contra Costa County,5,PHEV,94526
2012.10,Contra Costa County,5,PHEV,94513
2012.10,Contra Costa County,5,PHEV,94509
2012.10,Monterey County,3,ZEM,93940
2012.10,Orange County,5,ZEV,92782
2012.10,Los Angeles County,5,ZEV,91304
2012.10,Los Angeles County,5,ZEV,90064
2012.10,San Diego County,5,ZEV,92130
2012.10,San Diego County,5,ZEV,92122
2012.10,San Diego County,5,ZEV,92117
2012.10,San Diego County,5,ZEV,92067
2012.10,Sacramento County,5,ZEV,95822
2012.10,Sacramento County,5,ZEV,95624
2012.10,Sonoma County,5,ZEV,95401
2012.10,Sonoma County,5,ZEV,94952
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,94041
2012.10,Alameda County,5,ZEV,94705
2012.10,Alameda County,5,ZEV,94618
2012.10,Alameda County,5,ZEV,94545
2012.10,Alameda County,5,ZEV,94545
2012.10,Alameda County,5,ZEV,94539
2012.10,Alameda County,5,ZEV,94536
2012.10,Ventura County,5,PHEV,91360
2012.10,Ventura County,5,PHEV,91360
2012.10,Orange County,5,PHEV,92648
2012.10,Orange County,5,PHEV,92647
2012.10,Orange County,5,PHEV,92618
2012.10,Los Angeles County,5,PHEV,91765
2012.10,Los Angeles County,5,PHEV,91745
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,90745
2012.10,Los Angeles County,5,PHEV,90275
2012.10,Los Angeles County,5,PHEV,91105
2012.10,Los Angeles County,5,PHEV,91423
2012.10,Los Angeles County,5,PHEV,91423
2012.10,Los Angeles County,5,PHEV,90049
2012.10,Los Angeles County,5,PHEV,90049
2012.10,Los Angeles County,5,PHEV,90036
2012.10,Riverside County,5,PHEV,92505
2012.10,Riverside County,5,PHEV,92503
2012.10,Santa Barbara County,5,PHEV,93110
2012.10,Fresno County,5,PHEV,93727
2012.10,San Diego County,5,PHEV,92037
2012.10,San Diego County,5,PHEV,91915
2012.10,Santa Clara County,5,PHEV,95054
2012.10,Sonoma County,5,PHEV,94952
2012.10,Santa Clara County,5,PHEV,95135
2012.10,Santa Clara County,5,PHEV,95035
2012.10,San Mateo County,5,PHEV,94010
2012.10,Napa County,5,PHEV,94559
2012.10,Marin County,5,PHEV,94945
2012.10,Contra Costa County,5,PHEV,94804
2012.10,Santa Clara County,1,PHEV,95030
2012.10,Contra Costa County,1,PHEV,94556
2012.10,Yolo County,5,ZEV,95616
2012.10,Orange County,5,ZEV,92887
2012.10,Orange County,5,ZEV,92620
2012.10,Orange County,5,ZEV,92612
2012.10,Los Angeles County,5,ZEV,90717
2012.10,Los Angeles County,5,ZEV,90232
2012.10,Los Angeles County,5,ZEV,90220
2012.10,Los Angeles County,5,ZEV,91601
2012.10,Los Angeles County,5,ZEV,91406
2012.10,Los Angeles County,5,ZEV,91403
2012.10,Los Angeles County,5,ZEV,91364
2012.10,Los Angeles County,5,ZEV,91326
2012.10,Los Angeles County,5,ZEV,90065
2012.10,San Diego County,5,ZEV,91911
2012.10,Sacramento County,5,ZEV,95683
2012.10,Sacramento County,5,ZEV,95630
2012.10,Santa Clara County,5,ZEV,95051
2012.10,Alameda County,5,ZEV,94555
2012.10,Riverside County,5,PHEV,92880
2012.10,Orange County,5,PHEV,92821
2012.10,Orange County,5,PHEV,92821
2012.10,Orange County,5,PHEV,92660
2012.10,Orange County,5,PHEV,92656
2012.10,Orange County,5,PHEV,92618
2012.10,Orange County,5,PHEV,92602
2012.10,Los Angeles County,5,PHEV,91792
2012.10,Los Angeles County,5,PHEV,91791
2012.10,Los Angeles County,5,PHEV,91381
2012.10,Los Angeles County,5,PHEV,90403
2012.10,Orange County,5,PHEV,92691
2012.10,Orange County,5,PHEV,92672
2012.10,Los Angeles County,5,PHEV,91367
2012.10,Los Angeles County,5,PHEV,91364
2012.10,Los Angeles County,5,PHEV,91342
2012.10,Los Angeles County,5,PHEV,90292
2012.10,Orange County,5,PHEV,92808
2012.10,Los Angeles County,5,PHEV,91502
2012.10,Kern County,5,PHEV,93304
2012.10,San Diego County,5,PHEV,92131
2012.10,San Diego County,5,PHEV,92058
2012.10,Sonoma County,5,PHEV,94951
2012.10,Santa Clara County,5,PHEV,95148
2012.10,Santa Clara County,5,PHEV,95128
2012.10,Santa Clara County,5,PHEV,95120
2012.10,Santa Clara County,5,PHEV,94024
2012.10,San Francisco County,5,PHEV,94117
2012.10,Contra Costa County,5,PHEV,94582
2012.10,Alameda County,5,PHEV,94705
2012.10,Alameda County,5,PHEV,94705
2012.10,Alameda County,5,PHEV,94605
2012.10,Riverside County,5,ZEV,92223
2012.10,Orange County,5,ZEV,92886
2012.10,Orange County,5,ZEV,92869
2012.10,Orange County,5,ZEV,92691
2012.10,Orange County,5,ZEV,92657
2012.10,Orange County,5,ZEV,92626
2012.10,Orange County,5,ZEV,92603
2012.10,Orange County,5,ZEV,90621
2012.10,Los Angeles County,5,ZEV,91744
2012.10,Los Angeles County,5,ZEV,91104
2012.10,Los Angeles County,5,ZEV,90503
2012.10,Los Angeles County,5,ZEV,90404
2012.10,Los Angeles County,5,ZEV,90250
2012.10,Orange County,5,ZEV,92673
2012.10,Los Angeles County,5,ZEV,90731
2012.10,Los Angeles County,5,ZEV,90402
2012.10,Los Angeles County,5,ZEV,90046
2012.10,Los Angeles County,5,ZEV,90045
2012.10,Los Angeles County,5,ZEV,91202
2012.10,Shasta County,5,ZEV,96073
2012.10,San Diego County,5,ZEV,92120
2012.10,San Diego County,5,ZEV,92057
2012.10,Santa Cruz County,5,ZEV,95033
2012.10,Lake County,5,ZEV,95422
2012.10,Santa Clara County,5,ZEV,95138
2012.10,Santa Clara County,5,ZEV,95135
2012.10,Santa Clara County,5,ZEV,95126
2012.10,Santa Clara County,5,ZEV,95122
2012.10,Marin County,5,ZEV,94960
2012.10,Alameda County,5,ZEV,94611
2012.10,Alameda County,5,ZEV,94539
2012.10,Santa Clara County,5,ZEV,94301
2012.10,Ventura County,5,PHEV,93063
2012.10,Ventura County,5,PHEV,93010
2012.10,Riverside County,5,PHEV,92223
2012.10,Orange County,5,PHEV,92832
2012.10,Orange County,5,PHEV,92692
2012.10,Orange County,5,PHEV,92657
2012.10,Orange County,5,PHEV,92625
2012.10,Los Angeles County,5,PHEV,91801
2012.10,Los Angeles County,5,PHEV,91791
2012.10,Los Angeles County,5,PHEV,91789
2012.10,Los Angeles County,5,PHEV,91773
2012.10,Los Angeles County,5,PHEV,91773
2012.10,Los Angeles County,5,PHEV,91765
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,91301
2012.10,Los Angeles County,5,PHEV,91016
2012.10,Los Angeles County,5,PHEV,90808
2012.10,Los Angeles County,5,PHEV,90803
2012.10,Los Angeles County,5,PHEV,90640
2012.10,Los Angeles County,5,PHEV,90501
2012.10,Los Angeles County,5,PHEV,90405
2012.10,Los Angeles County,5,PHEV,90277
2012.10,Los Angeles County,5,PHEV,90275
2012.10,Los Angeles County,5,PHEV,90232
2012.10,Los Angeles County,5,PHEV,90211
2012.10,Los Angeles County,5,PHEV,90048
2012.10,Orange County,5,PHEV,92694
2012.10,Orange County,5,PHEV,92673
2012.10,Los Angeles County,5,PHEV,91364
2012.10,Los Angeles County,5,PHEV,91326
2012.10,Los Angeles County,5,PHEV,90272
2012.10,Los Angeles County,5,PHEV,90272
2012.10,Los Angeles County,5,PHEV,90027
2012.10,Los Angeles County,5,PHEV,90024
2012.10,Riverside County,5,PHEV,92253
2012.10,Los Angeles County,5,PHEV,91214
2012.10,Los Angeles County,5,PHEV,91206
2012.10,Los Angeles County,5,PHEV,91504
2012.10,San Diego County,5,PHEV,92122
2012.10,San Diego County,5,PHEV,92113
2012.10,San Diego County,5,PHEV,92071
2012.10,Solano County,5,PHEV,94591
2012.10,Solano County,5,PHEV,94590
2012.10,Santa Clara County,5,PHEV,95120
2012.10,Santa Clara County,5,PHEV,95032
2012.10,Santa Clara County,5,PHEV,95014
2012.10,Santa Clara County,5,PHEV,95014
2012.10,Santa Clara County,5,PHEV,94040
2012.10,San Francisco County,5,PHEV,94122
2012.10,Napa County,5,PHEV,94558
2012.10,Napa County,5,PHEV,94515
2012.10,Alameda County,5,PHEV,94580
2012.10,Alameda County,5,PHEV,94568
2012.10,Alameda County,5,PHEV,94542
2012.10,Alameda County,5,PHEV,94541
2012.10,Alameda County,5,PHEV,94536
2012.10,Riverside County,1,PHEV,92530
2012.10,Orange County,1,PHEV,92867
2012.10,Orange County,1,PHEV,92614
2012.10,Imperial County,1,PHEV,92283
2012.10,Riverside County,5,ZEV,92882
2012.10,Los Angeles County,5,ZEV,90250
2012.10,Los Angeles County,5,ZEV,91411
2012.10,Los Angeles County,5,ZEV,90064
2012.10,Los Angeles County,5,ZEV,90048
2012.10,Los Angeles County,5,ZEV,90035
2012.10,Los Angeles County,5,ZEV,90024
2012.10,Shasta County,5,ZEV,96001
2012.10,Kern County,5,ZEV,93309
2012.10,Kern County,5,ZEV,93304
2012.10,Stanislaus County,5,ZEV,95355
2012.10,San Diego County,5,ZEV,92127
2012.10,San Diego County,5,ZEV,92102
2012.10,San Diego County,5,ZEV,92027
2012.10,San Diego County,5,ZEV,91911
2012.10,Imperial County,5,ZEV,92283
2012.10,Sonoma County,5,ZEV,95404
2012.10,Santa Clara County,5,ZEV,95125
2012.10,Marin County,5,ZEV,94901
2012.10,Santa Barbara County,5,ZEV,93117
2012.10,Ventura County,5,PHEV,93035
2012.10,Orange County,5,PHEV,92782
2012.10,Orange County,5,PHEV,92663
2012.10,Orange County,5,PHEV,92648
2012.10,Orange County,5,PHEV,92604
2012.10,Orange County,5,PHEV,92602
2012.10,Los Angeles County,5,PHEV,91108
2012.10,Los Angeles County,5,PHEV,91108
2012.10,Los Angeles County,5,PHEV,90305
2012.10,Los Angeles County,5,PHEV,90266
2012.10,Los Angeles County,5,PHEV,90046
2012.10,Los Angeles County,5,PHEV,91326
2012.10,Los Angeles County,5,PHEV,90291
2012.10,Los Angeles County,5,PHEV,90272
2012.10,Los Angeles County,5,PHEV,90046
2012.10,San Diego County,5,PHEV,92123
2012.10,San Diego County,5,PHEV,92075
2012.10,San Diego County,5,PHEV,92067
2012.10,San Diego County,5,PHEV,92065
2012.10,San Diego County,5,PHEV,92027
2012.10,San Diego County,5,PHEV,92025
2012.10,Placer County,5,PHEV,95746
2012.10,San Bernardino County,5,PHEV,92395
2012.10,El Dorado County,5,PHEV,95667
2012.10,Santa Clara County,5,PHEV,95131
2012.10,Santa Clara County,5,PHEV,95129
2012.10,Santa Clara County,5,PHEV,95124
2012.10,Santa Clara County,5,PHEV,94086
2012.10,Santa Clara County,5,PHEV,94024
2012.10,San Mateo County,5,PHEV,94025
2012.10,Napa County,5,PHEV,94503
2012.10,Marin County,5,PHEV,94960
2012.10,Alameda County,5,PHEV,94605
2012.10,Alameda County,5,PHEV,94566
2012.10,Alameda County,5,PHEV,94501
2012.10,San Joaquin County,1,PHEV,95205
2012.10,Solano County,5,ZEV,95688
2012.10,Orange County,5,ZEV,92606
2012.10,Los Angeles County,5,ZEV,90706
2012.10,Los Angeles County,5,ZEV,90068
2012.10,Los Angeles County,5,ZEV,90021
2012.10,Los Angeles County,5,ZEV,90021
2012.10,Kern County,5,ZEV,93309
2012.10,San Diego County,5,ZEV,92129
2012.10,San Diego County,5,ZEV,92064
2012.10,Placer County,5,ZEV,95747
2012.10,El Dorado County,5,ZEV,95614
2012.10,Sonoma County,5,ZEV,94954
2012.10,Contra Costa County,5,ZEV,94526
2012.10,Alameda County,5,ZEV,94610
2012.10,Ventura County,5,PHEV,93021
2012.10,Orange County,5,PHEV,92865
2012.10,Orange County,5,PHEV,92833
2012.10,Orange County,5,PHEV,92648
2012.10,Orange County,5,PHEV,92648
2012.10,Orange County,5,PHEV,92620
2012.10,Orange County,5,PHEV,92614
2012.10,Los Angeles County,5,PHEV,91791
2012.10,Los Angeles County,5,PHEV,91789
2012.10,Los Angeles County,5,PHEV,91754
2012.10,Los Angeles County,5,PHEV,91741
2012.10,Los Angeles County,5,PHEV,91342
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,91006
2012.10,Los Angeles County,5,PHEV,90275
2012.10,Orange County,5,PHEV,92653
2012.10,Riverside County,5,PHEV,92551
2012.10,Los Angeles County,5,PHEV,91606
2012.10,Los Angeles County,5,PHEV,91403
2012.10,Los Angeles County,5,PHEV,90077
2012.10,San Diego County,5,PHEV,92058
2012.10,Sacramento County,5,PHEV,95835
2012.10,Sonoma County,5,PHEV,95405
2012.10,Santa Clara County,5,PHEV,95148
2012.10,Santa Clara County,5,PHEV,95136
2012.10,Santa Clara County,5,PHEV,95125
2012.10,Santa Clara County,5,PHEV,95120
2012.10,Santa Clara County,5,PHEV,95020
2012.10,Santa Clara County,5,PHEV,94022
2012.10,Marin County,5,PHEV,94903
2012.10,Alameda County,5,PHEV,94577
2012.10,Alameda County,5,PHEV,94546
2012.10,Riverside County,5,ZEV,92880
2012.10,Orange County,5,ZEV,92688
2012.10,Orange County,5,ZEV,92660
2012.10,Orange County,5,ZEV,92603
2012.10,Los Angeles County,5,ZEV,91765
2012.10,Los Angeles County,5,ZEV,91354
2012.10,Los Angeles County,5,ZEV,90803
2012.10,Los Angeles County,5,ZEV,90265
2012.10,Orange County,5,ZEV,92807
2012.10,Los Angeles County,5,ZEV,91706
2012.10,San Diego County,5,ZEV,92067
2012.10,Sacramento County,5,ZEV,95742
2012.10,Santa Clara County,5,ZEV,95135
2012.10,San Mateo County,5,ZEV,94002
2012.10,Alameda County,5,ZEV,94706
2012.10,Orange County,5,PHEV,92886
2012.10,Orange County,5,PHEV,92835
2012.10,Orange County,5,PHEV,92688
2012.10,Orange County,5,PHEV,92660
2012.10,Los Angeles County,5,PHEV,91770
2012.10,Los Angeles County,5,PHEV,91754
2012.10,Los Angeles County,5,PHEV,90631
2012.10,Los Angeles County,5,PHEV,90232
2012.10,Los Angeles County,5,PHEV,90230
2012.10,Orange County,5,PHEV,92675
2012.10,Orange County,5,PHEV,92675
2012.10,Riverside County,5,PHEV,92553
2012.10,Los Angeles County,5,PHEV,91423
2012.10,Los Angeles County,5,PHEV,91401
2012.10,Los Angeles County,5,PHEV,91401
2012.10,Los Angeles County,5,PHEV,91344
2012.10,Los Angeles County,5,PHEV,91042
2012.10,Riverside County,5,PHEV,92253
2012.10,Placer County,5,PHEV,95650
2012.10,Imperial County,5,PHEV,92251
2012.10,Santa Clara County,5,PHEV,95136
2012.10,Santa Clara County,5,PHEV,95121
2012.10,Santa Clara County,5,PHEV,94087
2012.10,Santa Clara County,5,PHEV,94024
2012.10,San Mateo County,5,PHEV,94062
2012.10,Contra Costa County,5,PHEV,94582
2012.10,Contra Costa County,5,PHEV,94563
2012.10,Alameda County,5,PHEV,94611
2012.10,Alameda County,5,PHEV,94552
2012.10,Alameda County,5,PHEV,94546
2012.10,Orange County,5,ZEV,92835
2012.10,Los Angeles County,5,ZEV,91104
2012.10,Los Angeles County,5,ZEV,90813
2012.10,Orange County,5,ZEV,92677
2012.10,Los Angeles County,5,ZEV,90272
2012.10,Los Angeles County,5,ZEV,90041
2012.10,Santa Barbara County,5,ZEV,93105
2012.10,San Luis Obispo County,5,ZEV,93401
2012.10,Tulare County,5,ZEV,93277
2012.10,Placer County,5,ZEV,95747
2012.10,Calaveras County,5,ZEV,95255
2012.10,Santa Clara County,5,ZEV,95050
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,95119
2012.10,Santa Clara County,5,ZEV,95070
2012.10,Contra Costa County,5,ZEV,94563
2012.10,Alameda County,5,ZEV,94611
2012.10,Alameda County,5,ZEV,94587
2012.10,Alameda County,5,ZEV,94577
2012.10,Alameda County,5,ZEV,94501
2012.10,Los Angeles County,1,ZEV,91604
2012.10,Riverside County,5,PHEV,92880
2012.10,Riverside County,5,PHEV,92879
2012.10,Orange County,5,PHEV,92660
2012.10,Orange County,5,PHEV,92653
2012.10,Orange County,5,PHEV,92648
2012.10,Los Angeles County,5,PHEV,91775
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,90815
2012.10,Los Angeles County,5,PHEV,90803
2012.10,Los Angeles County,5,PHEV,90802
2012.10,Los Angeles County,5,PHEV,90266
2012.10,Orange County,5,PHEV,92653
2012.10,Los Angeles County,5,PHEV,91606
2012.10,Los Angeles County,5,PHEV,91602
2012.10,Los Angeles County,5,PHEV,91403
2012.10,Los Angeles County,5,PHEV,91311
2012.10,Stanislaus County,5,PHEV,95382
2012.10,Stanislaus County,5,PHEV,95356
2012.10,San Diego County,5,PHEV,92106
2012.10,San Diego County,5,PHEV,92056
2012.10,San Diego County,5,PHEV,92008
2012.10,Sacramento County,5,PHEV,95818
2012.10,Nevada County,5,PHEV,95959
2012.10,Santa Clara County,5,PHEV,95050
2012.10,Santa Clara County,5,PHEV,95123
2012.10,Santa Clara County,5,PHEV,95030
2012.10,San Mateo County,5,PHEV,94010
2012.10,San Francisco County,5,PHEV,94121
2012.10,Contra Costa County,5,PHEV,94582
2012.10,Alameda County,5,PHEV,94611
2012.10,Alameda County,5,PHEV,94577
2012.10,Los Angeles County,5,PHEV,93534
2012.10,Orange County,1,PHEV,92626
2012.10,Los Angeles County,1,PHEV,90210
2012.10,Los Angeles County,1,PHEV,90210
2012.10,Los Angeles County,1,PHEV,90210
2012.10,Sacramento County,1,PHEV,95827
2012.10,Los Angeles County,5,ZEM,90048
2012.10,Ventura County,5,ZEV,93010
2012.10,San Bernardino County,5,ZEV,92336
2012.10,San Bernardino County,5,ZEV,91701
2012.10,Orange County,5,ZEV,92705
2012.10,Orange County,5,ZEV,92618
2012.10,Orange County,5,ZEV,92612
2012.10,Orange County,5,ZEV,92629
2012.10,Los Angeles County,5,ZEV,91602
2012.10,Los Angeles County,5,ZEV,91356
2012.10,Los Angeles County,5,ZEV,90045
2012.10,Los Angeles County,5,ZEV,90026
2012.10,Tulare County,5,ZEV,93291
2012.10,San Diego County,5,ZEV,92128
2012.10,San Diego County,5,ZEV,92127
2012.10,San Diego County,5,ZEV,92126
2012.10,San Diego County,5,ZEV,91914
2012.10,Sacramento County,5,ZEV,95628
2012.10,Santa Clara County,5,ZEV,95148
2012.10,Santa Clara County,5,ZEV,95138
2012.10,Santa Clara County,5,ZEV,95125
2012.10,Santa Clara County,5,ZEV,95120
2012.10,Santa Clara County,5,ZEV,94085
2012.10,Alameda County,5,ZEV,94560
2012.10,Alameda County,5,ZEV,94555
2012.10,Ventura County,5,PHEV,93065
2012.10,San Bernardino County,5,PHEV,91761
2012.10,Orange County,5,PHEV,92835
2012.10,Orange County,5,PHEV,92630
2012.10,Orange County,5,PHEV,92612
2012.10,Orange County,5,PHEV,90630
2012.10,Los Angeles County,5,PHEV,91775
2012.10,Los Angeles County,5,PHEV,91381
2012.10,Los Angeles County,5,PHEV,91321
2012.10,Los Angeles County,5,PHEV,90280
2012.10,Los Angeles County,5,PHEV,90245
2012.10,Riverside County,5,PHEV,92505
2012.10,Orange County,5,PHEV,92804
2012.10,Los Angeles County,5,PHEV,91505
2012.10,Santa Barbara County,5,PHEV,93105
2012.10,San Joaquin County,5,PHEV,95337
2012.10,San Diego County,5,PHEV,92126
2012.10,San Diego County,5,PHEV,92104
2012.10,San Diego County,5,PHEV,91913
2012.10,Placer County,5,PHEV,95746
2012.10,Sonoma County,5,PHEV,95405
2012.10,Sonoma County,5,PHEV,95403
2012.10,Santa Clara County,5,PHEV,95131
2012.10,Santa Clara County,5,PHEV,95123
2012.10,Santa Clara County,5,PHEV,95110
2012.10,Santa Clara County,5,PHEV,95035
2012.10,Santa Clara County,5,PHEV,95035
2012.10,San Mateo County,5,PHEV,94404
2012.10,Marin County,5,PHEV,94949
2012.10,Alameda County,5,PHEV,94536
2012.10,Alameda County,5,PHEV,94501
2012.10,Ventura County,5,ZEV,91320
2012.10,San Bernardino County,5,ZEV,92336
2012.10,San Bernardino County,5,ZEV,91739
2012.10,Riverside County,5,ZEV,92880
2012.10,Orange County,5,ZEV,92620
2012.10,Orange County,5,ZEV,90620
2012.10,Los Angeles County,5,ZEV,91780
2012.10,Los Angeles County,5,ZEV,91745
2012.10,Los Angeles County,5,ZEV,90815
2012.10,Los Angeles County,5,ZEV,90504
2012.10,Los Angeles County,5,ZEV,90278
2012.10,Los Angeles County,5,ZEV,90278
2012.10,Los Angeles County,5,ZEV,90230
2012.10,Los Angeles County,5,ZEV,90025
2012.10,Orange County,5,ZEV,92808
2012.10,San Diego County,5,ZEV,92102
2012.10,Sacramento County,5,ZEV,95758
2012.10,Sacramento County,5,ZEV,95628
2012.10,Sacramento County,5,ZEV,95624
2012.10,Santa Clara County,5,ZEV,95051
2012.10,Sonoma County,5,ZEV,95407
2012.10,Santa Clara County,5,ZEV,95138
2012.10,Santa Clara County,5,ZEV,95138
2012.10,Santa Clara County,5,ZEV,95129
2012.10,Santa Clara County,5,ZEV,95129
2012.10,Santa Clara County,5,ZEV,95125
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,95070
2012.10,Santa Clara County,5,ZEV,95030
2012.10,Santa Clara County,5,ZEV,94087
2012.10,Santa Clara County,5,ZEV,94024
2012.10,Santa Clara County,5,ZEV,94022
2012.10,San Mateo County,5,ZEV,94403
2012.10,San Mateo County,5,ZEV,94063
2012.10,San Mateo County,5,ZEV,94025
2012.10,San Francisco County,5,ZEV,94131
2012.10,Marin County,5,ZEV,94920
2012.10,Contra Costa County,5,ZEV,94582
2012.10,Contra Costa County,5,ZEV,94518
2012.10,Alameda County,5,ZEV,94588
2012.10,Alameda County,5,ZEV,94566
2012.10,Alameda County,5,ZEV,94555
2012.10,Alameda County,5,ZEV,94539
2012.10,Yolo County,5,PHEV,95616
2012.10,Ventura County,5,PHEV,93065
2012.10,Ventura County,5,PHEV,93022
2012.10,San Bernardino County,5,PHEV,92404
2012.10,San Bernardino County,5,PHEV,91784
2012.10,Riverside County,5,PHEV,92595
2012.10,Orange County,5,PHEV,92606
2012.10,Los Angeles County,5,PHEV,91790
2012.10,Los Angeles County,5,PHEV,91741
2012.10,Los Angeles County,5,PHEV,91362
2012.10,Los Angeles County,5,PHEV,91006
2012.10,Los Angeles County,5,PHEV,91001
2012.10,Los Angeles County,5,PHEV,91001
2012.10,Los Angeles County,5,PHEV,90804
2012.10,Los Angeles County,5,PHEV,90717
2012.10,Los Angeles County,5,PHEV,90262
2012.10,Orange County,5,PHEV,92673
2012.10,Los Angeles County,5,PHEV,91345
2012.10,Los Angeles County,5,PHEV,90292
2012.10,Los Angeles County,5,PHEV,90272
2012.10,Los Angeles County,5,PHEV,90042
2012.10,Los Angeles County,5,PHEV,90039
2012.10,Riverside County,5,PHEV,92506
2012.10,Monterey County,5,PHEV,93906
2012.10,Santa Clara County,5,PHEV,95148
2012.10,Santa Clara County,5,PHEV,95135
2012.10,Santa Clara County,5,PHEV,95030
2012.10,San Mateo County,5,PHEV,94065
2012.10,San Francisco County,5,PHEV,94110
2012.10,Marin County,5,PHEV,94920
2012.10,Contra Costa County,5,PHEV,94563
2012.10,Contra Costa County,5,PHEV,94549
2012.10,Alameda County,5,PHEV,94610
2012.10,Ventura County,5,ZEV,93065
2012.10,San Bernardino County,5,ZEV,92374
2012.10,Riverside County,5,ZEV,92880
2012.10,Orange County,5,ZEV,92656
2012.10,Orange County,5,ZEV,92602
2012.10,Orange County,5,ZEV,90631
2012.10,Los Angeles County,5,ZEV,90640
2012.10,Los Angeles County,5,ZEV,90638
2012.10,Los Angeles County,5,ZEV,90008
2012.10,Los Angeles County,5,ZEV,91423
2012.10,Los Angeles County,5,ZEV,90291
2012.10,Los Angeles County,5,ZEV,90041
2012.10,Santa Barbara County,5,ZEV,93108
2012.10,San Luis Obispo County,5,ZEV,93442
2012.10,San Diego County,5,ZEV,92131
2012.10,San Diego County,5,ZEV,92121
2012.10,San Diego County,5,ZEV,92110
2012.10,San Diego County,5,ZEV,92081
2012.10,Sacramento County,5,ZEV,95630
2012.10,Santa Clara County,5,ZEV,95127
2012.10,San Mateo County,5,ZEV,94401
2012.10,San Mateo County,5,ZEV,94062
2012.10,San Mateo County,5,ZEV,94005
2012.10,Contra Costa County,5,ZEV,94563
2012.10,Alameda County,5,ZEV,94708
2012.10,Alameda County,5,ZEV,94555
2012.10,Alameda County,5,ZEV,94502
2012.10,Los Angeles County,1,ZEV,90021
2012.10,Los Angeles County,1,ZEV,90021
2012.10,Ventura County,5,PHEV,93065
2012.10,Ventura County,5,PHEV,93003
2012.10,Riverside County,5,PHEV,92880
2012.10,Riverside County,5,PHEV,92879
2012.10,Riverside County,5,PHEV,92596
2012.10,Orange County,5,PHEV,92865
2012.10,Orange County,5,PHEV,92843
2012.10,Orange County,5,PHEV,92679
2012.10,Orange County,5,PHEV,92663
2012.10,Orange County,5,PHEV,92656
2012.10,Orange County,5,PHEV,92647
2012.10,Orange County,5,PHEV,92647
2012.10,Orange County,5,PHEV,92603
2012.10,Orange County,5,PHEV,90740
2012.10,Los Angeles County,5,PHEV,91745
2012.10,Los Angeles County,5,PHEV,91381
2012.10,Los Angeles County,5,PHEV,91006
2012.10,Los Angeles County,5,PHEV,90807
2012.10,Los Angeles County,5,PHEV,90505
2012.10,Los Angeles County,5,PHEV,90290
2012.10,Los Angeles County,5,PHEV,90274
2012.10,Los Angeles County,5,PHEV,90260
2012.10,Los Angeles County,5,PHEV,90249
2012.10,Los Angeles County,5,PHEV,91367
2012.10,Los Angeles County,5,PHEV,91356
2012.10,Los Angeles County,5,PHEV,91344
2012.10,Los Angeles County,5,PHEV,91335
2012.10,Los Angeles County,5,PHEV,91304
2012.10,Los Angeles County,5,PHEV,90272
2012.10,Los Angeles County,5,PHEV,90026
2012.10,Los Angeles County,5,PHEV,90025
2012.10,Los Angeles County,5,PHEV,91020
2012.10,Los Angeles County,5,PHEV,91501
2012.10,San Diego County,5,PHEV,92124
2012.10,San Diego County,5,PHEV,92108
